,comunidad_autonoma,month,demand_ccaa
1901,País Vasco,2022-06-01T00:00:00.000+02:00,1312495.187
1902,País Vasco,2022-07-01T00:00:00.000+02:00,1279878.11
1903,País Vasco,2022-08-01T00:00:00.000+02:00,994593.405
1904,País Vasco,2022-09-01T00:00:00.000+02:00,1226517.015
1905,País Vasco,2022-10-01T00:00:00.000+02:00,1278127.654
1906,País Vasco,2022-11-01T00:00:00.000+01:00,1280926.034
1907,País Vasco,2022-12-01T00:00:00.000+01:00,1200907.471
1908,Todas,2022-01-01T00:00:00.000+01:00,22729295.932
1909,Todas,2022-02-01T00:00:00.000+01:00,20168155.371
1910,Todas,2022-03-01T00:00:00.000+01:00,21475748.762
1911,Todas,2022-04-01T00:00:00.000+02:00,19589011.223
1912,Todas,2022-05-01T00:00:00.000+02:00,20301232.67
1913,Todas,2022-06-01T00:00:00.000+02:00,21330346.609
1914,Todas,2022-07-01T00:00:00.000+02:00,23635828.919
1915,Todas,2022-08-01T00:00:00.000+02:00,22011563.581
1916,Todas,2022-09-01T00:00:00.000+02:00,20309641.191
1917,Todas,2022-10-01T00:00:00.000+02:00,19330228.099
1918,Todas,2022-11-01T00:00:00.000+01:00,19351584.224
1919,Todas,2022-12-01T00:00:00.000+01:00,20283038.561
